level,algo,success,path_len,path_cost,nodes,time,deaths,avg_risk,max_risk,limited_vis,generated,reason
Random 25x17,BFS,True,36,61,208,0.000519671427485134,0,0.0270261020319348,0.9999657738781854,False,True,Goal reached.
Random 25x17,DFS,True,124,252,158,0.0005789714299940637,0,0.01599952425566286,0.9999690891314233,False,True,Goal reached.
Random 25x17,UCS,True,36,61,198,0.0009476857209977295,0,0.0270261020319348,0.9999657738781854,False,True,Goal reached.
Random 25x17,Greedy,True,40,74,42,0.00012549999935020293,0,0.048778470113577825,0.9999657738781854,False,True,Goal reached.
Random 25x17,A*,True,36,61,167,0.0008184714242815971,0,0.0270261020319348,0.9999657738781854,False,True,Goal reached.
Random 25x17,A*,True,34,44,142,0.000619442859065852,0,7.862575854019713e-07,1.4063046293128843e-05,True,True,Goal reached.
