level,algo,success,path_len,path_cost,nodes,time,deaths,avg_risk,max_risk,limited_vis,generated,reason
Random 25x17,BFS,True,37,64,208,0.00025374285594028024,0,0.026305540534706448,0.9996105403099975,True,True,Goal reached.
Random 25x17,DFS,True,71,153,183,0.000349042858163427,0,0.027767402286670975,0.9996424243182677,True,True,Goal reached.
Random 25x17,UCS,True,37,51,158,0.00033034285713386325,0,2.328495026007681e-13,4.3112412484596096e-12,True,True,Goal reached.
Random 25x17,Greedy,True,37,61,52,8.162857349296766e-05,0,2.7414851407371677e-13,4.3112412484596096e-12,True,True,Goal reached.
Random 25x17,A*,True,37,51,128,0.000285499999465953,0,2.3283726544296814e-13,4.3112412484596096e-12,True,True,Goal reached.
