level,algo,success,path_len,path_cost,nodes,time,deaths,avg_risk,max_risk,limited_vis,generated,reason
Level 4,BFS,True,53,53,142,0.0003727999865077436,0,5.0364744881473465e-52,2.7195762046029365e-50,False,False,Goal reached.
