level,algo,success,path_len,path_cost,nodes,time,deaths,avg_risk,max_risk,limited_vis,generated,reason
Level 1,BFS,True,22,40,81,0.00021421428703303848,0,0.08691055960130036,0.9995239492380119,False,False,Goal reached.
Level 1,DFS,True,74,92,86,0.00031042857361691337,0,0.02665257182772097,0.9995239492380119,False,False,Goal reached.
